application_system_id;application_system_hex_id;application_system_name;application_system_current_state;application_system_diagram_hex_id;application_system_diagram_description;interaction_id;interaction_name;from_application_id;from_application_hex_id;from_application_name;to_application_id;to_application_hex_id;to_application_name;middleware;middleware_id_0;middleware_name_0;middleware_id_1;middleware_name_1;middleware_id_2;middleware_name_2;middleware_id_3;middleware_name_3;interface_type;pan;pci_card_holder;privacy_flag
cs((Nq6pX5EB;FBED6D1761CC2CE1;GT Suite Bottomline;Production;FBED6D4761CC60F7;Application System Structure Diagram;BA59EF7B606250C3;BICPLUS;D5TQnuceSTpF;FBED6D1561CC2B3B;CCMS;BvnLZi6KWPaK;FBED6D1161CC25F7;SWIFTREF;No;;;;;;;;;DATA FILE;No;No;No
96zkXSikTXhH;BBD1C7215DBA46B8;Card Scoring and Decisioning;Production;BBD1C72C5DBA471A;Card Scoring and Decisioning Diagram;B9F2BAEA5E7C2F62;Send Letter;D5TQnuceSTpF;BBD1C7CD5DBA4835;CCMS;Y6TQQodeSH0K;BBD1D10A5DBA6304;Decisioning Batch ARP;Yes;5IL8wHp2eTAI;IBM MQ;;;;;;;MESSAGE QUEUE;No;No;No
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;AF08CC865E425F4C;Exchange rates;D5TQnuceSTpF;ECEB275263C543F8;CCMS;S0WAF9taT9mF;9E489ECF63E357A0;Dynacos Master Data;No;;;;;;;;;DATA FILE;No;No;No
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;83C7953A5FD773F1;Send OTP [WS];Q6TQjtceSfiF;486D6A4363E34335;Contact Check;bjx2sYngSneF;486D6A4163E341DD;Authentic;No;;;;;;;;;MESSAGE QUEUE;No;No;No
I0kNzZc7b5(2;5EE068FD651E0BE1;Instant Payments;Production;5EE06B36651E11E7;Application System Structure Diagram;54CCD88F66614272;Card Payment Accounting;D5TQnuceSTpF;5EE06C6D651E1401;CCMS;N)Z8BVqKbbu8;223F493A6553277D;Instant Payment Services;Yes;s2vXqg8gTHFQ;MQ Series;;;;;;;MESSAGE QUEUE;No;No;Yes
MS2TOvv(XfvZ;74279E5861FB8F9A;Convenience Cards Customer Management;Production;74279E8161FBBD28;Application System Structure Diagram-2;9E61BB005DB13310;Request Letter;gL08axYeSDkK;74279E5361FB8A0E;Automation Operational Communication (Inspire);D5TQnuceSTpF;74279E5261FB885E;CCMS;Yes;s2vXqg8gTHFQ;MQ Series;;;;;;;MESSAGE QUEUE;Yes;Yes;Yes
HBjNmhfvXLvE;5ED29AF061E63B95;Customer Care POCI (PEGA);Production;5ED29B0A61E653A3;Application System Structure Diagram-2;C28BC34D650A2C7D;Create Event Case (MQ);wM08r7ZeSjXL;7428A5D561FB2168;ESB - CCMS Container;D5TQnuceSTpF;5ED29AEA61E63612;CCMS;Yes;s2vXqg8gTHFQ;MQ Series;;;;;;;MESSAGE QUEUE;No;No;Yes
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;69B7745961ED2F6F;CTB Clearing file [FILE];CVRQlxMxXjk5;7DC9997D64F12A5F;Debit Bank (realtime mode) CB Link Mode;D5TQnuceSTpF;ECEB275263C543F8;CCMS;Yes;H3vXug8gTPGR;UC4:global (Broadcom Automic Automation);;;;;;;DATA FILE;No;No;No
MS2TOvv(XfvZ;74279E5861FB8F9A;Convenience Cards Customer Management;Production;74279E8161FBBD28;Application System Structure Diagram-2;485F68305D5DAD9B;ESB -> CCMS;D5TQnuceSTpF;74279E5561FB8BB4;CCMS;SK0827ZeS5RL;74279E5361FB8938;Convenience Card Services (CCS);No;;;;;;;;;WS REST;Yes;No;Yes
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;92E4EA236405BF5D;DCI CTA Enhanced Transaction List (C922);D5TQnuceSTpF;ECEB275263C543F8;CCMS;MELi1ihuSLoS;92E4E8DB6405BB03;DFN - DataFlexNet;Yes;ztytFaXvZn0r;DataOne - MFT;;;;;;;DATA FILE;Yes;Yes;Yes
AnmnOkEsZr8B;C70CEB9863D82C8D;Holistic Pay - Payment Gateway;Production;C70CEC0263D871EF;Holistic Pay Payment Gateway Diagram;EADFF6F761F765E9;Get Risk limits details;OBdLcfAoWjNN;C70CEB9463D82AB1;Holistic Pay - Payment Gateway for Debit;D5TQnuceSTpF;C70CEB9763D82BDE;CCMS;No;;;;;;;;;WS REST;No;No;No
cs((Nq6pX5EB;FBED6D1761CC2CE1;GT Suite Bottomline;Production;FBED6D4761CC60F7;Application System Structure Diagram;48B675CF5F996B1D;pain008;VmcX)ueAUzMQ;FBED6D1261CC27E7;Postfinance;D5TQnuceSTpF;FBED6D1561CC2B3B;CCMS;No;;;;;;;;;DATA FILE;No;No;Yes
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;33A4632D5FD7A03E;Token Enquiry [WS]-1;bjx2sYngSneF;486D6A4163E341DD;Authentic;D5TQnuceSTpF;486D6A4263E34289;CCMS;No;;;;;;;;;WS REST;No;No;No
HBjNmhfvXLvE;5ED29AF061E63B95;Customer Care POCI (PEGA);Production;5ED29B0A61E653A3;Application System Structure Diagram-2;C28BC581650A2F81;Update Event Case (MQ);wM08r7ZeSjXL;7428A5D561FB2168;ESB - CCMS Container;D5TQnuceSTpF;5ED29AEA61E63612;CCMS;Yes;s2vXqg8gTHFQ;MQ Series;;;;;;;MESSAGE QUEUE;No;No;No
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;61D68C5E65E941FA;Remove Contenzioso veto;D5TQnuceSTpF;ECEB275263C543F8;CCMS;u49XZXveSHPb;EE405B0266BB5EAE;Debit;No;;;;;;;;;DATA FILE;No;No;No
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;49B064A1622B2F05;Debit File Acquisition;D5TQnuceSTpF;ECEB275263C543F8;CCMS;CVRQlxMxXjk5;7DC9997D64F12A5F;Debit Bank (realtime mode) CB Link Mode;Yes;H3vXug8gTPGR;UC4:global (Broadcom Automic Automation);;;;;;;DATA FILE;No;No;Yes
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;83C790265FD755DC;Token Activation Request (0100) [TCP/IP];bjx2sYngSneF;486D6A4163E341DD;Authentic;w5TQUyceSL7G;486D6A4263E342DF;Mastercard MIP;No;;;;;;;;;WS TCP/IP;Yes;No;No
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;F3C0636468B07DBA;Event Amiko Case Notification;D5TQnuceSTpF;ECEB275263C543F8;CCMS;RT5OSw8YerJJ;222E467B68A48660;Amiko Edge (Rivero);No;;;;;;;;;WS REST;No;No;No
KIO(fdsmcLqL;F98469E966C35745;iCornèr Card24 MyOnlineServices App;Production;F9846AA066C39CF1;iCornèr Card24 MyOnlineServices App Diagram;647DA3DF6239DD12;ESB-CMA -> AUX;bjx2sYngSneF;42F6BB7166C43F43;Authentic;oTYFBbKhTj1L;F98469E166C35123;ESB - Cornèrcard MobileApp (ESB-CMA);No;;;;;;;;;WS REST;No;No;No
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;200E710A5FD36ADD;VISA ARDEF File [FILE];D5TQnuceSTpF;ECEB275263C543F8;CCMS;x7zKVI6LSLn3;6F32702A63C5120B;Visa Edit Package;No;;;;;;;;;DATA FILE;No;No;No
cs((Nq6pX5EB;FBED6D1761CC2CE1;GT Suite Bottomline;Production;FBED6D4761CC60F7;Application System Structure Diagram;571E6A3D60504D3B;BCBankenstamm (file clearing bancari);D5TQnuceSTpF;FBED6D1561CC2B3B;CCMS;EwnLUP6KWnLI;FBED6D1061CC24DA;SIX Clearing Interbank;No;;;;;;;;;DATA FILE;No;No;No
m68)eoVSVz4S;FC81FCA85F71704F;Banking Services Layer (BSL);Production;FC81FCB35F717128;Application System Structure Diagram;62C8961F644B1584;Event CARD CREATED;Z0WAM9taTv)G;FC81FCD15F7172B2;Banking Services Layer (BSL);D5TQnuceSTpF;EA0CEDFC647671DA;CCMS;Yes;j0vXvg8gT5MR;Websphere Application Server;;;;;;;MESSAGE QUEUE;No;No;No
S7zkq9ikT1zC;BBD1C2745DBA33D0;Pythagoras;Production;BBD1C27B5DBA342E;Pythagoras System Diagram;6155891F5FD88030;Person data;pimvNa(jTfyO;615589315FD881F8;Pythagoras Cross Screening;D5TQnuceSTpF;615589915FD8838F;CCMS;No;;;;;;;;;DATA FILE;No;No;Yes
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;33A4641A5FD7A817;Account Enquiry [WS];bjx2sYngSneF;486D6A4163E341DD;Authentic;D5TQnuceSTpF;486D6A4263E34289;CCMS;No;;;;;;;;;WS REST;No;No;No
96zkXSikTXhH;BBD1C7215DBA46B8;Card Scoring and Decisioning;Production;BBD1C72C5DBA471A;Card Scoring and Decisioning Diagram;B9F2BAA05E7C2D72;Set Entity status;D5TQnuceSTpF;BBD1C7CD5DBA4835;CCMS;Y6TQQodeSH0K;BBD1D10A5DBA6304;Decisioning Batch ARP;Yes;5IL8wHp2eTAI;IBM MQ;;;;;;;MESSAGE QUEUE;No;No;No
KIO(fdsmcLqL;F98469E966C35745;iCornèr Card24 MyOnlineServices App;Production;F9846AA066C39CF1;iCornèr Card24 MyOnlineServices App Diagram;9FC4FFB166A078D1;ccsweb-aux;bjx2sYngSneF;42F6BB7166C43F43;Authentic;wfCY7QhhTrrW;F98469E766C35565;ESB - CCS Convenience Web Container;No;;;;;;;;;WS REST;No;No;No
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;E5D9F2195FD1437A;pain002;D5TQnuceSTpF;ECEB275263C543F8;CCMS;Jat7xaYqVjy6;49774C5B63E23E37;Hypovbg Bank;Yes;ztytFaXvZn0r;DataOne - MFT;;;;;;;DATA FILE;No;No;Yes
QEyZajkLYXGE;8FC3EB6462563908;Holistic Pay - Person Registry;Production;8FC3EB6E625639E5;Application System Structure Diagram;1ED822F662B448E2;CCMS socDemografData;D5TQnuceSTpF;8FC3EC9E62564063;CCMS;oUSVnNuiVjy6;8FC3EBA462563D0C;Apache Kafka (onpremise);No;;;;;;;;;MESSAGE QUEUE;No;No;Yes
MS2TOvv(XfvZ;74279E5861FB8F9A;Convenience Cards Customer Management;Production;74279E8161FBBD28;Application System Structure Diagram-2;8ED1973E5E85815E;charge fee;D5TQnuceSTpF;74279E5261FB885E;CCMS;1yCqGojtbbdE;938EF67068D348FC;Pega IT Service - Enterprise;No;;;;;;;;;MESSAGE QUEUE;No;No;No
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;4D13DA076419E416;Fraud Data Add;xCHJXZT6aHSu;4D13D8E36419E2C3;Mastercard Fraud and Loss Database (FLD);D5TQnuceSTpF;ECEB275263C543F8;CCMS;Yes;)jHKKkcTdrkI;Secure Web Gateway - Proxy Restricted Business Critical;;;;;;;WS REST;Yes;No;No
MS2TOvv(XfvZ;74279E5861FB8F9A;Convenience Cards Customer Management;Production;74279E8161FBBD28;Application System Structure Diagram-2;9E61BB1C5DB13513;Cancel Letter;gL08axYeSDkK;74279E5361FB8A0E;Automation Operational Communication (Inspire);D5TQnuceSTpF;74279E5261FB885E;CCMS;Yes;s2vXqg8gTHFQ;MQ Series;;;;;;;MESSAGE QUEUE;No;No;No
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;33A450BA5FD77674;Card Assigning File [FILE];D5TQnuceSTpF;ECEB275263C543F8;CCMS;u5TQc4eeS1KM;486D48FA63E33315;GILC B2B External Partners;Yes;ztytFaXvZn0r;DataOne - MFT;;;;;;;DATA FILE;No;No;No
96zkXSikTXhH;BBD1C7215DBA46B8;Card Scoring and Decisioning;Production;BBD1C72C5DBA471A;Card Scoring and Decisioning Diagram;BBD1D2F95DBA6BAC;Decisioning CA Score;D5TQnuceSTpF;BBD1C7CD5DBA4835;CCMS;(VYFuSKhTfiH;BBD1D11B5DBA6360;Decisioning Batch CA;Yes;5IL8wHp2eTAI;IBM MQ;;;;;;;MESSAGE QUEUE;No;No;No
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;49B065C0622B328E;List of Debit Bank ATMs [FILE];D5TQnuceSTpF;ECEB275263C543F8;CCMS;gSRQEUNxXvNE;7DC9996464F12A29;Debit Bank (offline mode);No;;;;;;;;;DATA FILE;No;No;No
MNAT7tNlTDDZ;74A57DC75DBD8CD3;CLM Onboarding (PEGA);Production;74A57E095DBD8D48;CLM Onboarding (PEGA) Diagram;DD9C003B5F182159;Due diligence changes [MQ];A(Cq7yjtbLOF;ECB9895C6859B773;PEGA IT Service - Async Handler;D5TQnuceSTpF;ECB98A5C6859B7EF;CCMS;Yes;5IL8wHp2eTAI;IBM MQ;;;;;;;MESSAGE QUEUE;No;No;Yes
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;4AB6562262619616;Get Super Person Link;xCyZFkkLYntE;7DC980CA64F10FA9;Holistic Pay - Person Registry;D5TQnuceSTpF;ECEB275263C543F8;CCMS;No;;;;;;;;;WS REST;No;No;Yes
MNAT7tNlTDDZ;74A57DC75DBD8CD3;CLM Onboarding (PEGA);Production;74A57E095DBD8D48;CLM Onboarding (PEGA) Diagram;33A44FE85FD77435;Card Person [FILE];b6zKGK6LSjK4;74A583B65DBDACE9;Pythagoras;D5TQnuceSTpF;74A580F15DBDA075;CCMS;No;;;;;;;;;DATA FILE;No;No;Yes
Zkmvrd)jTz2W;E70BF9F55DB7802F;Dynacos Master Data;Production;E70BF9FD5DB7808D;Application System Structure Diagram-2;097A6C0262CD796C;Issued, reissued, replaced debit cards;S0WAF9taT9mF;E70B086A5DB8860D;Dynacos Master Data;D5TQnuceSTpF;294A71AD5E7B69CF;CCMS;No;;;;;;;;;DATA FILE;No;No;No
QEyZajkLYXGE;8FC3EB6462563908;Holistic Pay - Person Registry;Production;8FC3EB6E625639E5;Application System Structure Diagram;A718C98B632A36AB;CCMS Person Structure Change;D5TQnuceSTpF;8FC3EC9E62564063;CCMS;oUSVnNuiVjy6;8FC3EBA462563D0C;Apache Kafka (onpremise);No;;;;;;;;;MESSAGE QUEUE;No;No;No
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;FADF294364065319;SCAD Authorization Expiry [FILE];OBdLcfAoWjNN;885D1144645DD2FB;Holistic Pay - Payment Gateway for Debit;bjx2sYngSneF;486D6A4163E341DD;Authentic;No;;;;;;;;;DATA FILE;No;No;No
HBjNmhfvXLvE;5ED29AF061E63B95;Customer Care POCI (PEGA);Production;5ED29B0A61E653A3;Application System Structure Diagram-2;9E61BB005DB13310;Request Letter;gL08axYeSDkK;5ED29AEC61E637FF;Automation Operational Communication (Inspire);D5TQnuceSTpF;5ED29AEA61E63612;CCMS;Yes;s2vXqg8gTHFQ;MQ Series;;;;;;;MESSAGE QUEUE;Yes;Yes;Yes
lBW24z0iTLZJ;0A020F445DB04E35;Content Management on Demand (CMOD);Production;174117C75DB07C15;Application System Structure Diagram-1;BBD1E81E5DBA9A6B;CCMS -> Debit (FILE);u49XZXveSHPb;61D68C2465E941A6;Debit;D5TQnuceSTpF;249E2B1265E853AF;CCMS;No;;;;;;;;;DATA FILE;Yes;No;Yes
P1vEm2LlTn1M;3B9050B05DBD581C;Consumer Finance;Production;3B9050D05DBD587A;Consumer Finance Diagram;E0814BEF6876B7CD;CCMS card and person data;L5TQOedeS5aI;3B9050FC5DBD5996;Consumer Finance API (Click & Go);D5TQnuceSTpF;74A5794A5DBD8389;CCMS;Yes;ztytFaXvZn0r;DataOne - MFT;xNATDWNlTLiV;Dinit File Mediation (DFM);;;;;DATA FILE;No;No;Yes
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;200E73155FD3716F;VISA Clearing out;AVxCLJp6dnJ6;A0BAAE076821265C;Visa Clearing Exchange (VCX);D5TQnuceSTpF;ECEB275263C543F8;CCMS;No;;;;;;;;;DATA FILE;No;No;No
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;33A44B115FD76521;PCS Acquisition file [FILE];D5TQnuceSTpF;ECEB275263C543F8;CCMS;u5TQc4eeS1KM;486D48FA63E33315;GILC B2B External Partners;Yes;ztytFaXvZn0r;DataOne - MFT;;;;;;;DATA FILE;No;No;No
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;61558F935FD8902F;Send PIN via MQ;wM08r7ZeSjXL;570B861E63E3A7C1;ESB - CCMS Container;D5TQnuceSTpF;ECEB275263C543F8;CCMS;No;;;;;;;;;MESSAGE QUEUE;No;Yes;Yes
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;92E4E9F46405BD8E;DCI CTA Transaction List (C923);MELi1ihuSLoS;92E4E8DB6405BB03;DFN - DataFlexNet;D5TQnuceSTpF;ECEB275263C543F8;CCMS;Yes;ztytFaXvZn0r;DataOne - MFT;;;;;;;DATA FILE;Yes;Yes;No
2nh3cIKwXvY5;0EBC44A661E9162E;iCornèr & myOS & Card24 Private Site;Production;0EBC44D261E93CB5;Application System Structure Diagram-2;94999A056478CAAF;Rewards -> CCMS;D5TQnuceSTpF;0EBC44A061E9106C;CCMS;pw00rbn6ajVd;E81BFC25642B6EDE;iCornèr - Rewards Services;No;;;;;;;;;WS REST;No;No;No
QEyZajkLYXGE;8FC3EB6462563908;Holistic Pay - Person Registry;Production;8FC3EB6E625639E5;Application System Structure Diagram;1ED823BC62B44B0E;CCMS custCommunication;D5TQnuceSTpF;8FC3EC9E62564063;CCMS;oUSVnNuiVjy6;8FC3EBA462563D0C;Apache Kafka (onpremise);No;;;;;;;;;MESSAGE QUEUE;No;No;Yes
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;DB75EC5F649B0F88;C921 CTA ON-US Presentment file for issuing;D5TQnuceSTpF;ECEB275263C543F8;CCMS;MELi1ihuSLoS;92E4E8DB6405BB03;DFN - DataFlexNet;Yes;ztytFaXvZn0r;DataOne - MFT;;;;;;;DATA FILE;Yes;Yes;Yes
KIO(fdsmcLqL;F98469E966C35745;iCornèr Card24 MyOnlineServices App;Production;F9846AA066C39CF1;iCornèr Card24 MyOnlineServices App Diagram;885D1D27645DE076;DCI PIN Change (Digital);bjx2sYngSneF;F98469E366C35242;Authentic;r89ADfeqZrhi;F98469E866C35673;iCornèr Cards Services;No;;;;;;;;;WS REST;No;Yes;Yes
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;097A6C0262CD796C;Issued, reissued, replaced debit cards;S0WAF9taT9mF;9E489ECF63E357A0;Dynacos Master Data;D5TQnuceSTpF;ECEB275263C543F8;CCMS;No;;;;;;;;;DATA FILE;No;No;No
cs((Nq6pX5EB;FBED6D1761CC2CE1;GT Suite Bottomline;Production;FBED6D4761CC60F7;Application System Structure Diagram;48B676795F996EDA;camt054;D5TQnuceSTpF;FBED6D1561CC2B3B;CCMS;VmcX)ueAUzMQ;FBED6D1261CC27E7;Postfinance;No;;;;;;;;;DATA FILE;No;No;Yes
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;200E6FDA5FD36739;VISA VAU Feedback file;D5TQnuceSTpF;ECEB275263C543F8;CCMS;mELiNkhuSPgT;6F326FFD63C51196;Visa Account Updater (VAU);Yes;ztytFaXvZn0r;DataOne - MFT;;;;;;;DATA FILE;Yes;No;No
K6cdP3RiTDzA;9E61B0D95DB12BD3;Automation Operational Communications (Inspire);Production;9E61B56D5DB12D60;Application System Structure Diagram-2;9E61BB1C5DB13513;Cancel Letter;gL08axYeSDkK;9E61B59B5DB12ED5;Automation Operational Communication (Inspire);D5TQnuceSTpF;9E61B58C5DB12E7B;CCMS;Yes;s2vXqg8gTHFQ;MQ Series;;;;;;;MESSAGE QUEUE;No;No;No
I0kNzZc7b5(2;5EE068FD651E0BE1;Instant Payments;Production;5EE06B36651E11E7;Application System Structure Diagram;9ED99F4865BC598B;Validate Payment;D5TQnuceSTpF;5EE06C6D651E1401;CCMS;Z0WAM9taTv)G;A9B5CACC67A97F8F;Banking Services Layer (BSL);No;;;;;;;;;WS REST;No;No;Yes
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;83C792005FD7636A;Token Event Notification (0620) [TCP/IP];bjx2sYngSneF;486D6A4163E341DD;Authentic;MhIZ0lvHSXG6;486D6A4463E34437;Visa EAS (EAS-C);No;;;;;;;;;WS TCP/IP;Yes;No;No
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;2D03536F64139B49;Token Lifecycle Status Update [WS];GK08g9ZeSjlL;486D6A4363E3430A;VISA VTS;bjx2sYngSneF;486D6A4163E341DD;Authentic;No;;;;;;;;;WS SOAP;No;No;No
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;FADF2A8764065654;AGGA DEBIT External Input [FILE];bjx2sYngSneF;486D6A4163E341DD;Authentic;D5TQnuceSTpF;486D6A4263E34289;CCMS;Yes;H3vXug8gTPGR;UC4:global (Broadcom Automic Automation);;;;;;;DATA FILE;No;No;No
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;33A45F225FD78A83;Real time Authorization Request;EN08sHYeSTiI;486D6A4163E34208;Fractals;bjx2sYngSneF;486D6A4163E341DD;Authentic;No;;;;;;;;;WS REST;No;No;No
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;C5ACC6435F9B73A7;PCx General Ledger daily [txt FILE];SL08S)YeSjzK;7DC9BE0764F1747E;èSAP - S/4HANA;D5TQnuceSTpF;ECEB275263C543F8;CCMS;No;;;;;;;;;DATA FILE;No;No;No
KIO(fdsmcLqL;F98469E966C35745;iCornèr Card24 MyOnlineServices App;Production;F9846AA066C39CF1;iCornèr Card24 MyOnlineServices App Diagram;EF19F79F5D630C2C;CCMS.GetPersonDetails;D5TQnuceSTpF;64BE8284675153BD;CCMS;XfnMUHjHZzeW;F98469E866C35633;iCornèr App cross selling services;No;;;;;;;;;WS REST;No;No;Yes
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;92E4E6816405B208;DCI - Interchange Issuer Clearing & Settlement;D5TQnuceSTpF;ECEB275263C543F8;CCMS;qrsiKQRzZf4Q;92E4E5BB6405B179;DCI Diners Private CPN (Client Private Network);Yes;ztytFaXvZn0r;DataOne - MFT;;;;;;;DATA FILE;Yes;No;No
HBjNmhfvXLvE;5ED29AF061E63B95;Customer Care POCI (PEGA);Production;5ED29B0A61E653A3;Application System Structure Diagram-2;9E61BB425DB13716;Status Update;D5TQnuceSTpF;5ED29AEA61E63612;CCMS;gL08axYeSDkK;5ED29AEC61E637FF;Automation Operational Communication (Inspire);Yes;s2vXqg8gTHFQ;MQ Series;;;;;;;MESSAGE QUEUE;No;No;No
MNAT7tNlTDDZ;74A57DC75DBD8CD3;CLM Onboarding (PEGA);Production;74A57E095DBD8D48;CLM Onboarding (PEGA) Diagram;C28BC34D650A2C7D;Create Event Case (MQ);wM08r7ZeSjXL;890090176509A1EB;ESB - CCMS Container;D5TQnuceSTpF;74A580F15DBDA075;CCMS;No;;;;;;;;;MESSAGE QUEUE;No;No;Yes
AnmnOkEsZr8B;C70CEB9863D82C8D;Holistic Pay - Payment Gateway;Production;C70CEC0263D871EF;Holistic Pay Payment Gateway Diagram;097A680062CD74C3;SCAD - Expired authorization list;CVRQlxMxXjk5;C70CEB9663D82BB3;Debit Bank (realtime mode) CB Link Mode;bjx2sYngSneF;C70CEB8E63D82857;Authentic;No;;;;;;;;;DATA FILE;No;No;No
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;33A44BDB5FD76762;Acquisition via File Rejected [FILE];u5TQc4eeS1KM;486D48FA63E33315;GILC B2B External Partners;D5TQnuceSTpF;ECEB275263C543F8;CCMS;Yes;ztytFaXvZn0r;DataOne - MFT;;;;;;;DATA FILE;No;No;No
Q2n0UGrGcTIH;0310541E66434527;FRED;Production;0310542D664345CD;Application System Structure Diagram;33A45F225FD78A83;Real time Authorization Request;EN08sHYeSTiI;B0F80477667C3925;Fractals;bjx2sYngSneF;0310544D66434730;Authentic;No;;;;;;;;;WS REST;No;No;No
r(3aPL9xZjcF;903F955963EC3E6B;Cornèr Partner Integration (CPI);Production;903F956863EC47C8;Cornèr Partner Integration Diagram;9E07DAB65D63CDA4;CCMS.SetCardStatus;D5TQnuceSTpF;903F955763EC3D98;CCMS;6(H9MK4LYbFE;903F955763EC3D17;Cornèr Partner Integration (CPI);No;;;;;;;;;WS REST;No;No;No
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;48B675CF5F996B1D;pain008;y6TQ2ldeSfVJ;49774C3C63E23DFB;SIX Paynet;D5TQnuceSTpF;ECEB275263C543F8;CCMS;Yes;ztytFaXvZn0r;DataOne - MFT;;;;;;;DATA FILE;No;No;Yes
QEyZajkLYXGE;8FC3EB6462563908;Holistic Pay - Person Registry;Production;8FC3EB6E625639E5;Application System Structure Diagram;F47A0E9F627E7470;CCMS Customer Role;D5TQnuceSTpF;8FC3EC9E62564063;CCMS;oUSVnNuiVjy6;8FC3EBA462563D0C;Apache Kafka (onpremise);No;;;;;;;;;MESSAGE QUEUE;No;No;No
lBW24z0iTLZJ;0A020F445DB04E35;Content Management on Demand (CMOD);Production;174117C75DB07C15;Application System Structure Diagram-1;61D68B6965E93E20;Manifesto CCMS Veti;xftZyWxFafS4;6B09E0E2658E77F8;ACMOD Retention Engine;D5TQnuceSTpF;249E2B1265E853AF;CCMS;Yes;ztytFaXvZn0r;DataOne - MFT;;;;;;;DATA FILE;No;No;No
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;294A6D1E5E7B58D3;Person Legal Info Search [WS REST];D5TQnuceSTpF;ECEB275263C543F8;CCMS;2jmvcv(jT9eP;FA22166163E52FE0;ESB - GILC Banking Services;No;;;;;;;;;WS REST;No;No;Yes
KIO(fdsmcLqL;F98469E966C35745;iCornèr Card24 MyOnlineServices App;Production;F9846AA066C39CF1;iCornèr Card24 MyOnlineServices App Diagram;6CDA813F672C5976;cardtokenizers->ccms;D5TQnuceSTpF;6CDA8121672C5925;CCMS;A8gQRu6AdLQG;26F33694672B782D;iCornèr Card Tokenizers;No;;;;;;;;;WS REST;No;Yes;Yes
