id,hex_id,name
571E6C6F605053D9,571E6C6F605053D9,SWIFT Switzerland NMUG
2A0046995D930C8F,2A0046995D930C8F,Bottomline Technologies SARL
92ADA27F5DD62A09,92ADA27F5DD62A09,Thales e-Security Ltd
7099DD5762948BF9,7099DD5762948BF9,Lutech
2A00469A5D930D8B,2A00469A5D930D8B,Leonteq AG
AE4FBB215D941CD2,AE4FBB215D941CD2,Adobe
03A60C775FBD0B6D,03A60C775FBD0B6D,Reflact AG
2A0046985D930C11,2A0046985D930C11,CRIF AG
BCDB27B7644978BC,BCDB27B7644978BC,UMB AG
2A0046965D930A78,2A0046965D930A78,CSC DIGITAL BRANDS SERVICE (SWITZERLAND)
2A0046975D930B5A,2A0046975D930B5A,Egeli Informatik AG
CE06D3166041478F,CE06D3166041478F,BEWIDA AG
2FA374FB60755E60,2FA374FB60755E60,360 Treasury Systems AG
3B534098662F4FB9,3B534098662F4FB9,IG Group
BCDB274F64493B04,BCDB274F64493B04,Appfigures Inc.
BC09C1C562785359,BC09C1C562785359,Banana.ch SA
2A00469C5D930EA6,2A00469C5D930EA6,PK Softech AG
2A0046965D930B0A,2A0046965D930B0A,ITAE Sagl
2A00469E5D930FD2,2A00469E5D930FD2,LNRS Data Services Ltd
2A0046965D930ADE,2A0046965D930ADE,BEYONDOC Srl
4DAF551460087B60,4DAF551460087B60,Ticketcorner
4DAF552F60087BA3,4DAF552F60087BA3,Mediaunit
BCDB275464494117,BCDB275464494117,CHC Business Solutions SA
2A0046965D930B16,2A0046965D930B16,UL TS B.V.
BCDB277664495C97,BCDB277664495C97,Leonteq Securities AG
0674490F62A76A14,0674490F62A76A14,Sunrise UPC Sagl
E416EBF868791326,E416EBF868791326,Red Gate Software Limited
BCDB275D64494B5A,BCDB275D64494B5A,Fortanix Inc
92AD92EE5DD628D0,92AD92EE5DD628D0,Vogele IT-Dienstleistungen
2A0046945D930992,2A0046945D930992,Accuity Inc
F9842C1A66C34D55,F9842C1A66C34D55,ION
F20AF716649B5BFA,F20AF716649B5BFA,NCR (Schweiz) GmbH
F20AF717649B5CBE,F20AF717649B5CBE,VESTIGO d.o.o.
C425C676620480DC,C425C676620480DC,HEKA Solutions LTD
BCDB27A3644970DE,BCDB27A3644970DE,SteelEye Limited
CE06D22060414547,CE06D22060414547,Atorex
CE06D0B66041427D,CE06D0B66041427D,CONVOTIS Swiss Cloud AG
2A0046AE5D931CD0,2A0046AE5D931CD0,Trading Central SA
2A00469C5D930E69,2A00469C5D930E69,ADVANCTION
2A00469B5D930E26,2A00469B5D930E26,BRP Bizzozero & Partners SA
2A00469B5D930DD6,2A00469B5D930DD6,Goldman Sachs International
2A0046985D930C31,2A0046985D930C31,Netcetera AG
2A0046995D930CC9,2A0046995D930CC9,Fundinfo AG
2A00469B5D930E1B,2A00469B5D930E1B,Morningstar Italy S.R.L.
5FE163DA61022EA8,5FE163DA61022EA8,Zendesk Inc.
CE06D04C6041421B,CE06D04C6041421B,TA Triumph-Adler Visinfo AG
CE06D2D7604146FE,CE06D2D7604146FE,Helvetia
CE06D13060414398,CE06D13060414398,BSD.Informatik GmbH
BCDB275E64494C7C,BCDB275E64494C7C,Gigacomp AG c/o Keel Treuhand AG
F4385B7A6070C571,F4385B7A6070C571,Keinavo Sagl
C55B05C96657983A,C55B05C96657983A,Thales Group
2A00469A5D930DAA,2A00469A5D930DAA,MarketAxess Europe Ltd
2A0046955D930A24,2A0046955D930A24,Intercad SA
3B535754662F5B38,3B535754662F5B38,urlscan GmbH
2A0046985D930C6D,2A0046985D930C6D,1099 Pro Inc
7844ECD9612C6761,7844ECD9612C6761,Securiton SA
2A0046965D930A91,2A0046965D930A91,Bureau van Dijk Editions Electroniq
F1980342656AE6D7,F1980342656AE6D7,"Alertus Technologies, LLC"
2A0046975D930BC7,2A0046975D930BC7,Deutsche Börse AG
CE06D16760414425,CE06D16760414425,menten GmbH
BCDB279C64496DDE,BCDB279C64496DDE,"Shodan, LLC."
2A00469C5D930EBC,2A00469C5D930EBC,Nomasis AG
2A0046975D930BBC,2A0046975D930BBC,Deutsche Bank
2A00469A5D930D4D,2A00469A5D930D4D,Investment Navigator AG
2A0046985D930C3A,2A0046985D930C3A,CA (Schweiz) IT Management Solutions GmbH
2A0046995D930CA6,2A0046995D930CA6,Alcea Technologies Inc.
2A0046975D930B93,2A0046975D930B93,Société Générale Securities Services
